VEGFD,ITGA1
VEGFD,ITGA2
VEGFD,ITGA5
VEGFD,FLT4
VEGFD,KDR
VEGFD,FLT1
VEGFD,ITGA9
ARF6,PLD1
ARF6,SMAP1
JAM3,ITGB2
JAM3,ITGB1
HSP90B1,ERBB2
HSP90B1,LRP1
HSP90B1,ASGR1
HSP90B1,TLR2
HSP90B1,TLR4
HSP90B1,TLR1
HSP90B1,TLR9
HSP90B1,TLR7
COL6A2,ITGB1
COL6A2,ITGA1
COL6A2,ITGA2
ANGPTL4,GPIHBP1
ANGPTL4,TIE1
FADD,ABCA1
FADD,TRAF2
FADD,FAS
FADD,TRADD
PNOC,ADRA2A
PNOC,MTNR1A
PNOC,GRM7
PNOC,OPRL1
PRL,PRLR
CCL11,CCR2
CCL11,DPP4
CCL11,ACKR2
CCL11,ACKR1
CCL11,CCR5
CCL11,CCR3
CCL11,ACKR4
CCL11,CXCR3
NRTN,GFRA3
NRTN,RET
NRTN,GFRA2
NRTN,GFRA1
IGF1,IGF2R
IGF1,IGF1R
IGF1,INSR
INSL5,ADRA2A
INSL5,MTNR1A
INSL5,GRM7
INSL5,RXFP4
INSL5,RXFP3
IL16,CCR5
IL16,KCNJ4
IL16,GRIN2B
IL16,KCNJ15
IL16,KCNA3
IL16,KCNJ10
IL16,KCND2
IL16,GRIN2A
IL16,CD4
IL16,KCND1
IL16,GRIN2D
IL16,GRIN2C
HSPA4,TLR4
PCSK9,SORT1
PCSK9,LRP1
PCSK9,LDLR
PCSK9,VLDLR
PCSK9,APLP2
SEMA3E,NRP1
SEMA3E,PLXND1
IL12A,IL12RB1
IL12A,IL12RB2
IL12A,CD28
TRH,TRHR
DEFB4A,TLR4
CD14,ITGB2
CD14,ITGA4
CD14,ITGB1
CD14,TLR6
CD14,TLR4
CD14,RIPK1
CD14,TLR1
CD14,TLR9
COL3A1,ITGB1
COL3A1,ITGA2
COL3A1,DDR2
COL3A1,DDR1
COL3A1,MAG
IL13,IL2RG
IL13,IL13RA2
IL13,IL13RA1
IL13,IL4R
IL13,TMEM219
NLGN2,NRXN1
NLGN2,NRXN3
NLGN2,MDGA1
NLGN2,NRXN2
CXCL10,ADRA2A
CXCL10,MTNR1A
CXCL10,GRM7
CXCL10,DPP4
CXCL10,CCR3
CXCL10,CXCR3
CXCL10,SDC4
BMP1,BMPR2
BMP1,BMPR1A
BMP1,BMPR1B
FGB,ITGB2
FGB,ITGB1
FGB,ITGAM
FGB,ITGB3
FGB,ITGAV
FGB,ITGA5
FGB,ITGA2B
FGB,TLR4
FGA,ITGB2
FGA,ITGAD
FGA,ITGB1
FGA,ITGAM
FGA,ITGB3
FGA,ITGAV
FGA,PLAUR
FGA,ITGA5
FGA,ITGA2B
FGA,TLR4
FGA,ITGAX
FGA,CDH5
CXCL8,ADRA2A
CXCL8,MTNR1A
CXCL8,GRM7
CXCL8,CXCR2
CXCL8,SDC2
CXCL8,ACKR1
CXCL8,SDC1
CXCL8,KDR
CXCL8,CXCR1
CXCL8,SDC3
CXCL8,CD79A
SEMA4C,PLXNB2
CXCL11,ADRA2A
CXCL11,MTNR1A
CXCL11,GRM7
CXCL11,DPP4
CXCL11,ACKR1
CXCL11,CCR3
CXCL11,CXCR3
CXCL11,ACKR3
PRND,RPSA
HAS2,CD44
HAS2,HMMR
NPTX1,NPTXR
RGMB,NEO1
RGMB,BMPR2
RGMB,HJV
RGMB,BMPR1B
F2,ITGA2B
F2,THBD
F2,GP1BA
F2,GP1BB
F2,F2R
F2,F2RL3
F2,F2RL2
F2,F2RL1
F2,GP9
INHBC,ACVR1
INHBC,ACVR2B
INHBC,ACVR1B
INHBC,ACVR2A
CCL19,ADRA2A
CCL19,MTNR1A
CCL19,GRM7
CCL19,ACKR2
CCL19,CCR10
CCL19,ACKR4
CCL19,CXCR3
CCL19,CCRL2
CCL19,CCR7
PLG,ITGB2
PLG,ITGB1
PLG,IGF2R
PLG,ITGAM
PLG,PLAUR
PLG,F3
PLG,FLT1
PLG,F2R
PLG,PLGRKT
PLG,ITGA9
PLG,F2RL1
CLCF1,LIFR
CLCF1,IL6ST
CLCF1,CNTFR
CLCF1,CRLF1
CSHL1,GHR
LPL,CD44
LPL,LRP2
LPL,LRP1
LPL,SDC1
LPL,VLDLR
LPL,GPIHBP1
EFEMP2,AQP1
EFEMP2,PLSCR4
ADAM17,MET
ADAM17,ERBB4
ADAM17,NOTCH1
ADAM17,ITGB1
ADAM17,ITGA5
ADAM17,IL6R
ADAM17,MUC1
ADAM17,RHBDF2
VEGFB,NRP1
VEGFB,RET
VEGFB,FLT1
FGF5,FGFR2
FGF5,FGFR4
FGF5,FGFR1
FGF5,FGFR3
LEP,LRP2
LEP,LEPR
GH1,PRLR
GH1,GHR
GNAI2,ADRA2A
GNAI2,MTNR1A
GNAI2,EGFR
GNAI2,UNC5B
GNAI2,TSHR
GNAI2,CXCR2
GNAI2,CNR1
GNAI2,LHCGR
GNAI2,CAV1
GNAI2,C5AR1
GNAI2,CCR5
GNAI2,CXCR3
GNAI2,CXCR1
GNAI2,MTNR1B
GNAI2,IGF1R
GNAI2,AGTR2
GNAI2,ADCY8
GNAI2,F2R
GNAI2,LPAR3
GNAI2,S1PR5
GNAI2,EDNRA
GNAI2,ADORA1
GNAI2,ADRA2B
GNAI2,FPR1
GNAI2,S1PR3
GNAI2,OPRM1
GNAI2,PTPRU
GNAI2,TBXA2R
GNAI2,EDNRB
GNAI2,DRD2
GNAI2,ADCY7
GNAI2,OPRD1
GNAI2,S1PR4
GNAI2,ADCY9
GNAI2,ADCY1
GNAI2,S1PR1
GNAI2,CHRM1
GNAI2,P2RY12
ANGPT2,TEK
ANGPT2,TIE1
TLN1,ITGB5
TLN1,ITGB3
CSH1,PRLR
AGTRAP,RACK1
PKM,CD44
CALR,MTNR1A
CALR,TSHR
CALR,MPL
CALR,LRP1
CALR,ITGAV
CALR,ITGA2B
CALR,ITGA3
CALR,HLA-F
CALR,SCARF1
DEFB103A,CCR2
TAC1,TACR2
TAC1,TACR3
TAC1,TACR1
LPA,ITGB2
LPA,LRP2
LPA,ITGAM
LPA,LPAR1
LPA,LPAR4
LPA,LPAR2
LPA,LPAR3
FGF8,FGFR2
FGF8,FGFR4
FGF8,FGFR1
FGF8,FGFR3
FGF8,FGFRL1
FGF13,EGFR
FGF13,FGFR2
FGF13,FGFR4
FGF13,FGFR1
FGF13,FGFR3
FGF13,SCN5A
FGF13,SCN8A
MMP1,CD44
MMP1,ITGA2
PENK,ADRA2A
PENK,MTNR1A
PENK,GRM7
PENK,OPRM1
PENK,OPRD1
PENK,OPRK1
PENK,OGFR
PENK,MRGPRX1
LAMA3,ITGB1
LAMA3,SDC2
LAMA3,ITGA3
LAMA3,ITGB4
SEMA6D,PLXNA1
SEMA6D,KDR
SEMA6D,TREM2
SEMA6D,TYROBP
MTMR4,SMAD3
WNT11,FZD7
WNT11,MUSK
WNT11,KLRG2
FBN1,ITGB1
FBN1,ITGB3
FBN1,ITGB6
FBN1,ITGAV
FBN1,ITGA5
PSEN1,NOTCH1
PSEN1,NOTCH4
PSEN1,NOTCH2
PSEN1,NOTCH3
PSEN1,CD44
PSEN1,NCSTN
BGN,TLR2
BGN,TLR4
BGN,TLR1
BGN,LY96
BMP8A,BMPR2
BMP8A,BMPR1A
BMP8A,BMPR1B
CSF1,CSF1R
CSF1,SIRPA
IZUMO1,CD9
IZUMO1,IZUMO1R
P4HB,MTTP
JAG2,NOTCH1
JAG2,NOTCH4
JAG2,NOTCH2
JAG2,NOTCH3
EFNA5,EPHB6
EFNA5,EPHB1
EFNA5,EPHB2
EFNA5,EPHA4
EFNA5,EPHA6
EFNA5,EPHA7
EFNA5,EPHA10
EFNA5,EPHA3
EFNA5,EPHA1
EFNA5,EPHA5
EFNA5,EPHA2
EFNA5,EPHA8
NXPH3,NRXN1
NXPH3,NRXN3
NXPH3,NRXN2
SERPINA7,SLC16A2
NPW,ADRA2A
NPW,MTNR1A
NPW,GRM7
NPW,NPBWR2
NPW,NPBWR1
CTHRC1,FZD6
CTHRC1,FZD5
CTHRC1,FZD3
CNTN2,NRP1
CNTN2,NRCAM
CNTN2,CNTN1
CNTN2,CNTNAP2
BCAN,EGFR
BCAN,NRCAM
GAST,CCKBR
FBLN1,ITGB1
CALCA,PTH1R
CALCA,ADCYAP1R1
CALCA,RAMP2
CALCA,VIPR1
CALCA,RAMP3
CALCA,GPR20
CALCA,ADRB2
CALCA,ADRB3
CALCA,TSHR
CALCA,GPR84
CALCA,CALCR
CALCA,RAMP1
CALCA,CALCRL
COL4A5,ITGB1
COL4A5,ITGAV
COL4A5,ITGA1
COL4A5,ITGA2
COL4A5,CD93
COL4A5,CD47
SLIT3,ROBO2
SLIT3,ROBO1
PMCH,ADRA2A
PMCH,MTNR1A
PMCH,GRM7
PMCH,MCHR1
PMCH,MCHR2
COL7A1,ITGB1
COL7A1,ITGA2
NPB,ADRA2A
NPB,MTNR1A
NPB,GRM7
NPB,NPBWR2
NPB,NPBWR1
GH2,GHR
BTLA,TNFRSF14
BTLA,VTCN1
BTLA,CD247
BTLA,CD79A
TAC4,TACR2
TAC4,TACR3
TAC4,TACR1
FGF3,FGFR2
FGF3,FGFR4
FGF3,FGFR1
FGF3,FGFR3
GHRL,TBXA2R
GHRL,PTGER3
GHRL,MLNR
GHRL,GHSR
GHRL,PTGIR
GHRL,GHRHR
GHRL,GPR39
HSP90AA1,EGFR
HSP90AA1,FGFR3
HSP90AA1,ERBB2
HSP90AA1,LRP1
HSP90AA1,ITGB3
HSP90AA1,CFTR
FGG,ITGB2
FGG,ITGB1
FGG,ITGB3
FGG,ITGAV
FGG,ITGA5
FGG,ITGA2B
FGG,TLR4
CXCL14,CXCR4
EDN3,EDNRA
EDN3,EDNRB
EDN3,KEL
RTN4,RTN4RL1
RTN4,LINGO1
RTN4,TNFRSF19
RTN4,GJB2
RTN4,RTN4R
RTN4,NGFR
RTN4,CNTNAP1
C1QTNF1,AVPR2
DMP1,ITGB3
DMP1,PHEX
NTN4,DCC
NTN4,UNC5A
WNT7B,LRP5
WNT7B,FZD1
WNT7B,FZD4
WNT7B,TMED5
WNT7B,FZD10
PTN,ALK
PTN,SDC1
PTN,SDC3
PTN,PTPRB
PTN,PTPRZ1
PTN,PTPRS
NCR3LG1,NCR3
COL9A3,ITGB1
COL9A3,MAG
SLPI,PLSCR4
SLPI,CD4
ICAM4,ITGAL
ICAM4,ITGB2
ICAM4,ITGA4
ICAM4,ITGB1
ICAM4,ITGAM
ICAM4,ITGB3
ICAM4,ITGAV
ICAM4,ITGA2B
ICAM4,RHAG
TNFSF13,TNFRSF1A
TNFSF13,SDC2
TNFSF13,TNFRSF11B
TNFSF13,TNFRSF14
TNFSF13,TNFRSF13B
TNFSF13,FAS
TNFSF13,TNFRSF17
HMGB1,CXCR4
HMGB1,SDC1
HMGB1,TLR2
HMGB1,TLR4
HMGB1,THBD
HMGB1,AGER
HMGB1,TLR9
HMGB1,CD163
FYN,SPN
FYN,THY1
FN1,TSHR
FN1,ITGA4
FN1,CD44
FN1,ITGB7
FN1,ITGB1
FN1,COL13A1
FN1,SDC2
FN1,DPP4
FN1,ITGB3
FN1,ITGB6
FN1,ITGAV
FN1,ITGB8
FN1,ITGA6
FN1,ITGA2
FN1,PLAUR
FN1,C5AR1
FN1,ITGA5
FN1,FLT4
FN1,TMPRSS6
FN1,ITGA8
FN1,ITGA2B
FN1,TNFRSF11B
FN1,MAG
FN1,ITGA3
FN1,CD79A
FN1,NT5E
FN1,ITGA9
FN1,IL17RC
FN1,ROBO4
COL18A1,ITGB5
COL18A1,ITGB1
COL18A1,ITGB3
COL18A1,ITGA5
COL18A1,KDR
COL18A1,GPC4
COL18A1,ITGA3
COL18A1,GPC1
HP,ITGB2
HP,ASGR1
HP,ITGAM
HP,TLR4
HP,CD163
HP,CD22
HP,ASGR2
RSPO1,LGR6
RSPO1,LGR4
RSPO1,LGR5
RSPO1,LRP6
RSPO1,FZD8
RSPO1,ZNRF3
RSPO3,LGR6
RSPO3,LGR4
RSPO3,LGR5
RSPO3,LRP6
RSPO3,FZD8
RSPO3,SDC4
ADAM15,ITGB1
ADAM15,ITGB3
ADAM15,ITGAV
ADAM15,ITGA5
ADAM15,ITGA9
CALM1,GRM7
CALM1,EGFR
CALM1,ADCYAP1R1
CALM1,VIPR1
CALM1,SELL
CALM1,CALCR
CALM1,RYR2
CALM1,GRM5
CALM1,HTR2C
CALM1,PTH2R
CALM1,KCNQ3
CALM1,KCNQ5
CALM1,MYLK
CALM1,PDE1A
CALM1,INSR
CALM1,ADCY8
CALM1,PDE1C
CALM1,GP6
CALM1,SCN10A
CALM1,AQP6
CALM1,MYLK2
CALM1,AQP1
CALM1,SCN4A
CALM1,CRHR1
CALM1,FAS
CALM1,HMMR
CALM1,OPRM1
CALM1,GRM3
CALM1,GRM4
CALM1,GLP1R
CALM1,TRPC3
CALM1,PTPRA
CALM1,SCTR
CALM1,KCNQ1
CALM1,PDE1B
CALM1,MIP
CALM1,GLP2R
CALM1,TRPC5
CALM1,KCNN4
CALM1,CACNA1C
CALM1,CNGA2
COL9A1,ITGB1
COL9A1,MAG
GIP,PTH1R
GIP,ADCYAP1R1
GIP,RAMP2
GIP,VIPR1
GIP,RAMP3
GIP,GPR20
GIP,ADRB2
GIP,ADRB3
GIP,TSHR
GIP,GPR84
GIP,DPP4
GIP,INSR
GIP,GIPR
APOA4,LRP2
APOA4,LRP1
APOA4,LDLR
SEMA4F,NRP2
GAD1,GRM4
ITIH2,FCER1A
ALKAL1,ALK
NLGN3,NRXN1
NLGN3,NRXN3
NLGN3,NRXN2
CCL20,ADRA2A
CCL20,MTNR1A
CCL20,GRM7
CCL20,CXCR3
CCL20,CCR6
FGF17,FGFR2
FGF17,FGFR4
FGF17,FGFR1
FGF17,FGFR3
PYY,ADRA2A
PYY,MTNR1A
PYY,GRM7
PYY,DPP4
PYY,NPY5R
PYY,NPY1R
PYY,NPY4R
PYY,FAP
PYY,NPY2R
F8,LRP1
F8,LDLR
F8,ASGR2
COL4A2,ITGB5
COL4A2,ITGB3
COL4A2,CD93
LAMC3,ITGB1
LAMC3,ITGA6
LAMC3,ITGA2
LAMC3,ITGA3
LAMC3,ITGB4
CCL28,ADRA2A
CCL28,MTNR1A
CCL28,GRM7
CCL28,ACKR2
CCL28,CCR10
CCL28,CCR3
CXCL9,ADRA2A
CXCL9,MTNR1A
CXCL9,GRM7
CXCL9,DPP4
CXCL9,CCR3
CXCL9,CXCR3
CXCL9,FCGR2A
CXCL9,KIR2DL3
COL6A1,ITGB1
COL6A1,ITGA6
COL6A1,ITGA1
COL6A1,ITGA2
TGM2,ITGA4
TGM2,ITGB1
TGM2,ITGB3
TGM2,SDC4
TGM2,TBXA2R
TGM2,ADGRG1
TGM2,ITGA9
CNTF,EGFR
CNTF,LIFR
CNTF,IL6ST
CNTF,IL6R
CNTF,CNTFR
AGT,ADRA2A
AGT,MTNR1A
AGT,GRM7
AGT,LRP2
AGT,AGTR2
AGT,AGTR1
AGT,MAS1
AGT,ENPEP
DLL1,NOTCH1
DLL1,NOTCH4
DLL1,NOTCH2
DLL1,NOTCH3
THBS2,NOTCH4
THBS2,NOTCH3
THBS2,ITGA4
THBS2,ITGB1
THBS2,ITGB3
THBS2,CD36
THBS2,ITGA6
THBS2,CD47
LEFTY2,ACVR2B
LEFTY2,ACVR1B
LEFTY2,ACVR2A
TGFB2,ACVR1
TGFB2,ENG
TGFB2,TGFBR2
TGFB2,TGFBR1
TGFB2,TGFBR3
C4BPA,LRP1
C4BPA,BMPR2
C4BPA,CD40
VIP,PTH1R
VIP,ADCYAP1R1
VIP,RAMP2
VIP,VIPR1
VIP,RAMP3
VIP,GPR20
VIP,ADRB2
VIP,VIPR2
VIP,ADRB3
VIP,TSHR
VIP,GPR84
VIP,AVPR1A
VIP,DPP4
VIP,RAMP1
VIP,SCTR
VIP,NPR3
CFH,ITGAM
CFH,SELL
PTGS2,CAV1
PTGS2,ALOX5
PTGS2,PTGDR2
FASLG,TNFRSF1A
FASLG,TNFRSF10B
FASLG,FAS
FASLG,TNFRSF6B
XCL1,ADGRV1
XCL1,XCR1
CCN2,EGFR
CCN2,ERBB4
CCN2,ITGB2
CCN2,LRP1
CCN2,ITGAM
CCN2,LRP6
CCN2,ITGA5
CCN2,NTRK1
APOA2,LRP2
APOA2,LRP1
APOA2,LDLR
SEMA4A,NRP1
SEMA4A,PLXNB2
SEMA4A,PLXND1
SEMA4A,PLXNB3
SEMA4A,PLXNB1
EFNA1,EPHB6
EFNA1,EPHB1
EFNA1,EPHA4
EFNA1,EPHA6
EFNA1,EPHA7
EFNA1,EPHA10
EFNA1,EPHA3
EFNA1,EPHA1
EFNA1,EPHA5
EFNA1,EPHA2
EFNA1,EPHA8
EFNA3,EPHB6
EFNA3,EPHB1
EFNA3,EPHA4
EFNA3,EPHA6
EFNA3,EPHA7
EFNA3,EPHA10
EFNA3,EPHA3
EFNA3,EPHA1
EFNA3,EPHA5
EFNA3,EPHA2
EFNA3,EPHA8
ADAM12,ITGB1
ADAM12,SDC4
ADAM12,ITGA9
S100A8,ITGB2
S100A8,CD36
S100A8,TLR4
S100A8,AGER
S100A8,CD69
S100A8,CD68
S100A12,CD36
S100A12,TLR4
S100A9,ITGB2
S100A9,CD36
S100A9,TLR4
S100A9,AGER
S100A9,ALCAM
S100A9,CD68
NGF,SORT1
NGF,NTRK1
NGF,SORCS2
NGF,TRPV1
NGF,MAGED1
NGF,BEX3
NGF,SORCS3
NGF,NGFR
NGF,KIDINS220
WNT2B,FZD4
L1CAM,EGFR
L1CAM,FGFR2
L1CAM,ERBB2
L1CAM,EPHB2
L1CAM,ITGAV
L1CAM,ITGA5
L1CAM,ERBB3
L1CAM,CNTN1
COL11A1,ITGB1
COL11A1,ITGA2
COL11A1,DDR1
CD40LG,ITGB2
CD40LG,ITGAM
CD40LG,CD40
CD40LG,TRAF3
BMP5,BMPR2
BMP5,BMPR1A
BMP5,HJV
BMP5,BMPR1B
ITGB3BP,ITGB5
ITGB3BP,ITGB3
GNAS,VIPR1
GNAS,ADRB3
GNAS,TSHR
GNAS,AVPR2
GNAS,LHCGR
GNAS,HTR6
GNAS,ADCY8
GNAS,CRHR1
GNAS,ADORA1
GNAS,ADCY7
GNAS,GLP1R
GNAS,GCGR
GNAS,PTGIR
GNAS,ADCY9
GNAS,ADCY1
GNAS,PTGDR
ANGPTL3,ITGB3
ANGPTL3,ITGAV
ANGPTL3,ITGA5
RBP4,STRA6
COL5A1,ITGB1
COL5A1,ITGA1
COL5A1,SDC3
CEL,CXCR4
SFTPD,TLR4
SFTPD,SIRPA
SFTPD,LY96
MMP9,ITGB2
MMP9,EPHB2
MMP9,CD44
MMP9,LRP1
MMP9,ITGAM
MMP9,IFNAR1
MMP9,RECK
MMP9,TLR9
EDN2,EDNRA
EDN2,EDNRB
EDN2,KEL
SPTAN1,PTPRA
COL9A2,ITGB1
COL9A2,MAG
PLAU,ITGB2
PLAU,ITGB5
PLAU,LRP2
PLAU,ITGB1
PLAU,IGF2R
PLAU,LRP1
PLAU,ITGAM
PLAU,ITGAV
PLAU,ST14
PLAU,PLAUR
PLAU,ITGA5
PLAU,VLDLR
PLAU,ITGA3
PLAU,MRC2
BMP8B,PLAUR
BMP8B,BMPR2
BMP8B,BMPR1A
BMP8B,BMPR1B
ANGPTL2,TIE1
ANGPTL2,LILRB2
GHRH,PTH1R
GHRH,ADCYAP1R1
GHRH,RAMP2
GHRH,VIPR1
GHRH,RAMP3
GHRH,GPR20
GHRH,ADRB2
GHRH,ADRB3
GHRH,TSHR
GHRH,GPR84
GHRH,GHRHR
COL16A1,ITGB1
TNFSF15,TNFRSF25
TNFSF15,TNFRSF6B
GDF5,ACVR1
GDF5,ROR2
GDF5,ACVR2B
GDF5,BMPR2
GDF5,BMPR1A
GDF5,BMPR1B
GDF5,ACVR2A
EDA,EDA2R
EDA,EDAR
HSPG2,FGFR1
HSPG2,LRP2
HSPG2,ITGB1
HSPG2,COL13A1
HSPG2,LRP1
HSPG2,SDC1
HSPG2,ITGA2
HSPG2,PTPRS
COL5A2,ITGB1
COL5A2,ITGA1
COL5A2,DDR1
F10,ITGB2
F10,ITGAM
F10,F3
SYK,LAT
SYK,FCGR2A
COL4A1,ITGB1
COL4A1,ITGAV
COL4A1,ITGB8
COL4A1,ITGA1
COL4A1,ITGA2
COL4A1,CD93
COL4A1,CD47
FGF14,FGFR2
FGF14,FGFR4
FGF14,FGFR1
FGF14,FGFR3
HLA-C,NOTCH4
HLA-C,LILRB2
HLA-C,CD3G
HLA-C,KIR3DL1
HLA-C,LILRA1
HLA-C,CD3D
HLA-C,LILRB1
HLA-C,KIR2DL1
HLA-C,KIR2DL3
HLA-E,KLRK1
HLA-E,KIR3DL1
HLA-E,KLRC2
HLA-E,KLRD1
HLA-E,KLRC1
ANXA1,ADRA2A
ANXA1,MTNR1A
ANXA1,FPR3
ANXA1,GRM7
ANXA1,EGFR
ANXA1,DYSF
ANXA1,FPR2
ANXA1,FPR1
IL31,OSMR
IL31,IL31RA
CORT,ADRA2A
CORT,MTNR1A
CORT,GRM7
CORT,SSTR5
CORT,SSTR2
CORT,SSTR3
CORT,GHSR
CORT,SSTR4
CORT,SSTR1
CORT,MRGPRX2
ACTR2,ADRB2
ACTR2,LRP2
ACTR2,LDLR
NDP,LGR4
NDP,FZD4
CCL7,CCR2
CCL7,ACKR2
CCL7,ACKR1
CCL7,CCR1
CCL7,CCR5
CCL7,CCR10
CCL7,CCR3
CCL7,ACKR4
CCL7,CXCR3
GDF9,TGFBR1
GDF9,BMPR2
GDF9,BMPR1A
GDF9,BMPR1B
GDF9,ACVR2A
BMP2,ACVR1
BMP2,ENG
BMP2,ACVR2B
BMP2,BMPR2
BMP2,BMPR1A
BMP2,HJV
BMP2,BMPR1B
BMP2,ACVR2A
BMP2,SMO
BMP2,GPC1
AGRN,LRP2
AGRN,ITGB1
AGRN,LRP1
AGRN,LRP4
AGRN,MUSK
AGRN,ATP1A3
INSL3,PTH1R
INSL3,ADCYAP1R1
INSL3,RAMP2
INSL3,VIPR1
INSL3,RAMP3
INSL3,GPR20
INSL3,ADRB2
INSL3,ADRB3
INSL3,TSHR
INSL3,GPR84
INSL3,RXFP2
INSL3,RXFP1
AVP,PTH1R
AVP,ADCYAP1R1
AVP,RAMP2
AVP,VIPR1
AVP,RAMP3
AVP,GPR20
AVP,ADRB2
AVP,ADRB3
AVP,TSHR
AVP,GPR84
AVP,LRP2
AVP,AVPR2
AVP,AVPR1B
AVP,AVPR1A
AVP,OXTR
AVP,LDLR
UCN3,IL10RB
UCN3,CRHR2
UCN3,CRHR1
SHBG,CLDN4
SHBG,GPRC6A
SHBG,SLC37A1
COL2A1,ITGB1
COL2A1,ITGA1
COL2A1,ITGA2
COL2A1,DDR1
COL2A1,ITGA2B
COL2A1,MAG
COL2A1,TNFRSF10A
COL2A1,ITGA10
RLN2,PTH1R
RLN2,ADCYAP1R1
RLN2,RAMP2
RLN2,VIPR1
RLN2,RAMP3
RLN2,GPR20
RLN2,ADRB2
RLN2,ADRB3
RLN2,TSHR
RLN2,GPR84
RLN2,RXFP2
RLN2,RXFP1
RLN2,RXFP3
ZG16B,CXCR4
ZG16B,TLR2
ZG16B,TLR4
ZG16B,TLR5
FGF9,FGFR2
FGF9,FGFR4
FGF9,FGFR1
FGF9,FGFR3
SEMA5A,MET
SEMA5A,PLXNB3
RPH3A,NRXN1
LAMA1,ITGB1
LAMA1,SDC2
LAMA1,ITGB8
LAMA1,ITGA7
LAMA1,ITGA6
LAMA1,ITGA1
LAMA1,ITGA2
LAMA1,TMPRSS6
LAMA1,SDC4
LAMA1,RPSA
LAMA1,ITGA3
LAMA1,ITGB4
LAMA1,NT5E
LAMA1,GPC1
CCL25,ADRA2A
CCL25,MTNR1A
CCL25,GRM7
CCL25,ACKR2
CCL25,CCR10
CCL25,ACKR4
CCL25,CCR9
LAMB3,ITGB1
LAMB3,ITGA6
LAMB3,ITGA2
LAMB3,CD151
LAMB3,COL17A1
LAMB3,ITGA3
LAMB3,ITGB4
AFDN,EPHB6
AFDN,EPHB3
AFDN,EPHB2
AFDN,EPHA7
AFDN,F11R
AFDN,NRXN3
AFDN,NECTIN3
AFDN,NECTIN2
AFDN,NECTIN1
AFDN,NRXN2
AFDN,NECTIN4
CSH2,PRLR
IL1F10,IL1RL2
IL1F10,IL1R1
CCL8,CCR2
CCL8,ACKR2
CCL8,ACKR1
CCL8,CCR1
CCL8,CCR5
CCL8,CCR3
CCL8,ACKR4
COL4A6,ITGB1
COL4A6,ITGAV
COL4A6,ITGA1
COL4A6,ITGA2
COL4A6,CD93
COL4A6,CD47
CCL26,CCR2
CCL26,CCR1
CCL26,CCR3
SPP1,ITGB5
SPP1,ITGA4
SPP1,CD44
SPP1,ITGB1
SPP1,ITGB3
SPP1,ITGAV
SPP1,ITGA5
SPP1,ITGA9
SPP1,PTGER4
LGALS9,CD44
LGALS9,CD47
LGALS9,SLC1A5
LGALS9,MRC2
LGALS9,HAVCR2
ADM2,PTH1R
ADM2,ADCYAP1R1
ADM2,RAMP2
ADM2,VIPR1
ADM2,RAMP3
ADM2,GPR20
ADM2,ADRB2
ADM2,ADRB3
ADM2,TSHR
ADM2,GPR84
ADM2,CALCR
ADM2,RAMP1
ADM2,CALCRL
CXCL12,ADRA2A
CXCL12,MTNR1A
CXCL12,GRM7
CXCL12,CXCR4
CXCL12,ITGB1
CXCL12,AVPR1A
CXCL12,CCR4
CXCL12,DPP4
CXCL12,CXCR3
CXCL12,SDC4
CXCL12,CD4
CXCL12,ACKR3
BMP7,ACVR1
BMP7,ENG
BMP7,ACVR2B
BMP7,BMPR2
BMP7,BMPR1A
BMP7,BMPR1B
BMP7,ACVR2A
COL4A3,ITGB1
COL4A3,ITGB3
COL4A3,ITGAV
COL4A3,ITGA1
COL4A3,ITGA2
COL4A3,CD93
COL4A3,CD47
COL4A3,ITGA3
COL4A4,ITGB1
COL4A4,ITGB3
COL4A4,ITGAV
COL4A4,ITGA1
COL4A4,ITGA2
COL4A4,CD93
COL4A4,CD47
HLA-A,ERBB2
HLA-A,LILRB2
HLA-A,CD3G
HLA-A,KIR3DL1
HLA-A,LILRA1
HLA-A,APLP2
HLA-A,CD3D
HLA-A,LILRB1
HLA-A,KIR3DL2
HLA-A,KIR2DL1
HLA-A,KIR2DL3
CNTN4,PTPRG
TCTN1,TMEM67
PDCD1LG2,PDCD2
PDCD1LG2,PDCD1
NPS,PTH1R
NPS,ADCYAP1R1
NPS,RAMP2
NPS,VIPR1
NPS,RAMP3
NPS,GPR20
NPS,ADRB2
NPS,ADRB3
NPS,TSHR
NPS,GPR84
NPS,NPSR1
TNFSF11,LGR4
TNFSF11,TNFRSF11B
TNFSF11,TNFRSF11A
DSCAM,DCC
POMC,ADRA2A
POMC,MTNR1A
POMC,GRM7
POMC,PTH1R
POMC,ADCYAP1R1
POMC,RAMP2
POMC,VIPR1
POMC,RAMP3
POMC,GPR20
POMC,ADRB2
POMC,ADRB3
POMC,TSHR
POMC,GPR84
POMC,MC2R
POMC,MC4R
POMC,MC5R
POMC,OPRM1
POMC,MC1R
POMC,OPRD1
POMC,MC3R
POMC,OPRK1
FBLN2,ITGB3
NPY,ADRA2A
NPY,MTNR1A
NPY,GRM7
NPY,PRLHR
NPY,DPP4
NPY,NPFFR2
NPY,MC4R
NPY,NPY5R
NPY,NPY1R
NPY,NPY4R
NPY,FAP
NPY,NPY2R
NXPH1,NRXN1
NXPH1,NRXN3
NXPH1,NRXN2
SAA1,ADRA2A
SAA1,MTNR1A
SAA1,GRM7
SAA1,TLR2
SAA1,SCARB1
SAA1,FPR2
SAA1,FPR1
